what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328199129843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328199131000
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1328199131312
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1328199132312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328199132812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328199136421
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1328199136890
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1328199142625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328199148531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199152281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199152281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199152375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199153765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199158984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199159000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199159093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199160468
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328199167750
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328199169171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199171234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199172593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199173578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199176578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199177250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199178750
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1328199184593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199188156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199190015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199191531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199206828
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328199211984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199212468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199216890
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328199218625
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328199277500
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328199277546
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328199360312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199361546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199361562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199361625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199362953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199367500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199368703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199370921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199375453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199377109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199380734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199384640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199387250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199407734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199410109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199410625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199410718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199410828
opened,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1328199411093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199415437
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1328199415515
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.BreakpointView",1328199415703
activated,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1328199415718
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1328199437218
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328199437234
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328199438343
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328199439125
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328199439953
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328199442656
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328199444343
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328199445093
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328199445609
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328199446359
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328199447234
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328199448781
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328199449500
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1328199454906
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1328199456593
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1328199457734
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1328199458375
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1328199458984
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1328199459390
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1328199459921
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1328199460250
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1328199460578
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1328199460812
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1328199461078
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1328199461468
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1328199461671
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepReturn",1328199462750
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328199468265
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328199468546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199471437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199472453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199473156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199474031
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328199479546
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328199479671
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1328199482906
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1328199484296
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1328199484390
closed,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1328199484515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199487484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199492296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199494765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199495921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199497359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199497703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199498078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199499250
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328199508953
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1328199512515
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328199514156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199518453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199519515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199520859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199521687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199523468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199524437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199525875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199529921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199529953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199532031
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1328199532125
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1328199539984
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328199546312
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1328199579812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328199580187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328199581656
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1328199581968
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1328199586703
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1328199599812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328199600156
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1328199600843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328199601312
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1328199603265
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1328199606953
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1328199608328
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1328199627171
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1328199627421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328199627687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328199627875
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1328199642359
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1328199642406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199646046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199647109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199647312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199649000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199650468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199651000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199653296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199658421
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328199659968
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1328199662500
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1328199662968
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1328199663578
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1328199665390
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1328199665390
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328199666546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199684421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199687250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199694578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199695578
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328199695781
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1328199703046
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1328199703078
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1328199705187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199706328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199708281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199709750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199711406
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328199714187
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1328199715671
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328199717796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328199723781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199734203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199751609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328199754640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328199754875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199755953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199772046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199780593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199809078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328199817359
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328199820593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199827421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199827437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199827468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199842171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328199843796
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1328199849640
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1328199851937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199867781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199919703
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1328199921984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328199922984
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1328199927875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328199934234
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.show.outline",1328199934296
